ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_low,Product_importance_medium,Gender_M,Cost_to_Weight_Ratio
4314,3,4,170,7,7,4957,False,False,False,True,False,True,True,False,True,0.034294936453500104
4145,3,3,253,4,2,5040,False,True,False,False,False,True,True,False,True,0.0501984126984127
6652,4,3,123,4,6,4166,True,False,False,False,False,True,False,True,True,0.029524723955832933
10221,4,3,245,5,7,1182,False,False,False,False,False,True,True,False,True,0.20727580372250423
4047,4,5,233,4,6,4652,False,False,False,False,False,True,True,False,False,0.0500859845227859
372,4,5,159,3,18,1808,False,False,False,True,False,True,False,True,True,0.08794247787610619
9413,6,3,304,4,9,1401,False,True,False,False,False,True,True,False,False,0.21698786581013563
1850,3,2,178,2,32,1329,False,False,False,True,False,True,True,False,True,0.13393528969149737
10641,3,5,169,3,1,4636,False,False,False,False,False,True,True,False,True,0.03645383951682485
2294,3,5,225,3,12,2721,False,False,False,True,False,True,True,False,False,0.08269018743109151
10165,4,3,147,2,2,5431,False,False,True,False,False,True,True,False,True,0.02706683851960965
5480,3,2,209,2,6,5095,False,False,False,True,False,False,False,True,True,0.041020608439646715
3432,3,1,228,3,9,5530,False,False,False,True,False,False,False,True,True,0.04122965641952984
9923,7,1,254,4,5,1865,False,True,False,False,False,True,True,False,False,0.13619302949061662
7563,4,4,171,2,7,5190,False,False,False,False,False,True,True,False,True,0.032947976878612714
3107,4,2,175,3,34,1005,False,True,False,False,False,True,False,True,False,0.17412935323383086
10368,5,5,135,3,4,5734,False,False,False,True,False,True,True,False,False,0.023543773979769794
5010,4,3,263,3,3,5253,False,False,False,True,False,True,True,False,False,0.05006662859318484
8887,7,3,305,4,5,1198,False,False,True,False,True,False,False,True,False,0.25459098497495825
7753,5,5,272,5,5,1868,False,False,True,False,False,True,False,True,False,0.145610278372591
6831,7,1,275,4,7,1754,False,False,False,False,True,False,False,True,True,0.15678449258836943
1551,5,5,259,2,63,2583,False,False,False,False,False,True,False,True,True,0.1002710027100271
124,3,3,252,2,48,2102,True,False,False,False,True,False,False,True,False,0.11988582302568981
10755,5,5,227,5,5,1186,False,False,False,False,False,True,False,True,True,0.19139966273187184
6459,3,2,198,2,9,4250,False,False,False,False,False,True,True,False,True,0.046588235294117646
1443,3,4,155,4,54,1885,False,False,False,False,False,True,True,False,True,0.08222811671087533
7868,4,3,213,3,4,4367,False,False,False,True,False,True,False,True,True,0.048774902679184794
7925,3,4,142,4,5,4429,False,True,False,False,True,False,False,True,True,0.03206141341160533
2189,3,3,183,3,6,3364,False,True,False,False,False,False,False,False,False,0.05439952437574316
681,4,3,201,3,54,2487,False,False,False,False,False,False,False,True,False,0.08082026537997587
10128,2,5,271,3,6,5471,False,False,False,True,True,False,True,False,False,0.04953390605008225
5008,3,3,156,7,2,5467,True,False,False,False,False,True,False,True,True,0.028534845436253887
10485,5,1,257,5,2,1323,False,False,False,False,False,True,False,False,False,0.1942554799697657
10680,4,4,205,2,8,5876,False,False,False,True,True,False,False,True,False,0.03488767869298843
10807,5,3,242,5,3,1276,False,False,True,False,True,False,True,False,True,0.1896551724137931
8428,2,2,271,4,9,4066,True,False,False,False,False,True,False,True,True,0.06665027053615347
1096,4,2,199,3,23,2994,True,False,False,False,False,False,True,False,True,0.06646626586506346
2611,4,2,214,3,20,2009,False,False,True,False,False,False,False,True,False,0.10652065704330513
473,2,2,189,4,9,3413,False,True,False,False,False,True,True,False,True,0.055376501611485496
8119,4,5,163,2,10,5529,False,False,True,False,False,True,False,True,False,0.029480918791824923
1726,5,3,248,3,4,2207,True,False,False,False,False,True,False,True,True,0.11236973266878116
5146,5,4,97,6,7,5509,True,False,False,False,False,True,False,False,True,0.017607551279724087
4539,3,1,219,8,2,5334,False,False,False,False,False,True,True,False,True,0.04105736782902137
1178,3,2,224,2,49,3749,False,False,False,True,False,True,True,False,False,0.05974926647105895
1369,4,3,247,4,19,3838,False,False,True,False,False,False,True,False,False,0.06435643564356436
9162,7,4,244,4,4,1953,False,False,False,True,True,False,False,True,False,0.12493599590373784
281,3,1,205,3,39,3062,False,True,False,False,False,False,False,True,True,0.06694970607446114
3059,3,1,147,4,18,1613,False,True,False,False,False,True,True,False,True,0.09113453192808431
7804,4,1,260,3,9,4239,True,False,False,False,True,False,True,False,True,0.06133522057088936
1707,4,4,147,5,33,1886,False,False,False,False,False,True,False,True,False,0.07794273594909862
1110,4,3,143,2,39,1727,False,False,False,True,False,False,False,False,True,0.08280254777070063
1951,4,3,148,2,29,1809,False,False,True,False,False,True,True,False,True,0.08181315644002211
4407,3,3,269,3,5,4197,False,False,False,False,False,True,False,True,True,0.06409340004765308
5795,5,4,179,6,8,4615,False,True,False,False,False,True,False,True,False,0.03878656554712893
780,3,4,153,2,24,1442,False,False,False,True,False,True,True,False,False,0.10610263522884882
539,3,3,207,6,24,3702,False,True,False,False,True,False,False,False,False,0.055915721231766614
2923,4,3,172,3,6,1261,False,False,True,False,False,True,False,True,False,0.13639968279143536
9934,5,5,235,5,4,1758,True,False,False,False,False,True,True,False,True,0.133674630261661
7576,4,4,259,3,8,4223,True,False,False,False,False,True,True,False,False,0.06133080748283211
9673,6,4,296,4,7,1969,False,False,True,False,False,True,True,False,True,0.15033011681056374
10634,5,1,253,2,3,5159,False,False,False,True,False,True,False,True,True,0.04904051172707889
93,4,4,175,2,7,1188,False,False,False,False,False,True,False,True,False,0.1473063973063973
8751,3,1,139,3,4,4666,False,False,False,False,True,False,True,False,False,0.029789969995713674
8289,5,4,145,3,2,4492,False,False,False,False,False,True,True,False,True,0.03227960819234194
4343,5,1,239,2,5,5759,False,True,False,False,False,True,True,False,True,0.04150026046188574
7513,5,2,268,5,5,1876,False,False,True,False,True,False,False,True,False,0.14285714285714285
10898,4,3,242,2,9,4876,False,False,False,True,False,True,True,False,True,0.04963084495488105
3450,4,1,163,4,2,5432,False,False,False,True,False,True,False,True,True,0.03000736377025037
7196,6,1,306,4,8,1378,False,False,False,True,False,True,False,True,True,0.2220609579100145
9687,5,5,218,5,7,1692,False,False,False,False,False,True,False,True,False,0.1288416075650118
2899,4,2,180,3,22,1261,False,False,True,False,False,True,True,False,True,0.14274385408406026
127,4,5,220,3,40,3516,False,False,True,False,True,False,False,True,True,0.06257110352673492
8791,3,3,182,4,2,4746,False,False,True,False,False,True,True,False,False,0.038348082595870206
9383,3,5,144,3,9,5912,False,True,False,False,False,True,False,True,False,0.02435723951285521
9081,5,2,210,7,4,4525,False,False,False,False,False,True,False,True,False,0.04640883977900553
5080,4,1,212,3,2,4353,True,False,False,False,False,False,True,False,True,0.04870204456696531
10232,2,1,232,6,2,5281,False,False,False,True,False,True,True,False,False,0.043931073660291614
9491,4,1,155,3,9,4443,False,True,False,False,False,True,False,True,True,0.03488633805986946
2394,4,3,158,3,18,1036,False,False,False,True,False,True,True,False,True,0.1525096525096525
1700,3,2,223,4,20,3955,False,False,False,True,False,True,True,False,False,0.05638432364096081
7034,4,3,196,2,10,5709,False,False,False,True,False,True,False,False,True,0.034331756875109476
1481,4,1,226,3,28,2211,False,True,False,False,True,False,True,False,False,0.10221619176843058
8250,5,1,103,5,10,5413,False,False,False,True,False,True,True,False,False,0.019028265287271383
2336,5,5,273,3,18,2415,False,False,False,True,False,False,False,True,False,0.11304347826086956
7836,3,5,139,2,6,5181,False,False,False,True,False,True,True,False,False,0.026828797529434473
7218,7,4,251,5,3,1433,False,False,False,True,False,True,True,False,True,0.17515701325889743
10691,3,3,159,2,6,5269,False,True,False,False,False,False,False,True,False,0.03017650408047068
10936,4,2,229,6,5,1689,True,False,False,False,True,False,False,True,False,0.13558318531675548
3854,3,3,232,3,9,5016,False,False,False,True,False,True,True,False,False,0.046251993620414676
4304,4,3,175,4,5,5177,False,False,False,True,False,True,False,True,False,0.03380336101989569
1039,4,3,97,2,26,1598,False,False,True,False,False,True,True,False,True,0.0607008760951189
4716,3,3,204,4,9,4712,False,False,False,True,False,True,False,False,True,0.0432937181663837
4345,3,3,116,5,6,4524,False,False,True,False,False,True,True,False,False,0.02564102564102564
10558,4,2,255,5,6,4053,True,False,False,False,False,False,True,False,False,0.06291635825314582
2804,3,3,141,4,35,1417,False,False,False,True,False,True,True,False,False,0.0995059985885674
6893,5,5,268,5,10,1906,False,True,False,False,False,True,False,True,False,0.14060860440713535
1775,3,5,180,2,33,1444,False,True,False,False,True,False,True,False,True,0.12465373961218837
3900,4,5,174,2,10,5764,False,False,False,True,False,True,True,False,True,0.03018736988202637
8162,3,5,241,3,4,4132,False,False,False,True,False,True,True,False,False,0.058325266214908036
3371,4,5,151,4,3,5470,False,True,False,False,False,True,False,True,True,0.02760511882998172
8255,3,4,245,3,7,5429,False,True,False,False,False,True,False,True,False,0.04512801620924664
334,3,4,211,3,8,3710,True,False,False,False,False,True,False,True,True,0.056873315363881405
8748,5,5,221,3,9,5295,False,False,False,True,True,False,False,True,True,0.04173748819641171
5872,3,2,178,3,5,5686,True,False,False,False,True,False,True,False,False,0.03130495954977137
6533,3,5,260,4,8,4162,False,True,False,False,False,True,False,True,False,0.0624699663623258
5250,7,5,306,4,2,1281,False,False,False,True,False,True,False,True,False,0.2388758782201405
8023,6,2,263,4,8,1635,False,False,True,False,False,True,True,False,False,0.16085626911314985
6331,4,3,236,4,1,5783,False,False,True,False,False,True,False,True,True,0.040809268545737507
4475,6,3,142,2,9,5360,False,True,False,False,False,True,True,False,False,0.026492537313432835
861,5,3,144,6,35,1009,False,False,False,False,False,True,False,True,False,0.14271555996035679
3036,5,2,184,2,27,3276,False,False,False,True,False,True,False,True,True,0.05616605616605617
6700,5,2,173,2,10,4741,True,False,False,False,True,False,False,False,False,0.03649019194262814
5557,2,2,249,3,3,4129,False,False,True,False,False,True,True,False,False,0.06030515863405183
10897,4,1,133,4,10,5258,False,False,True,False,False,True,True,False,False,0.025294788893115254
5995,3,5,133,8,8,5002,False,False,True,False,False,True,False,True,False,0.02658936425429828
10403,3,5,166,3,5,5206,False,True,False,False,True,False,False,False,False,0.031886285055704955
6129,3,3,132,2,1,4687,False,False,False,False,False,True,False,True,True,0.028163004053765733
2267,5,3,194,3,6,2736,False,True,False,False,False,True,False,True,False,0.07090643274853801
8194,4,2,189,2,5,4374,True,False,False,False,True,False,False,True,True,0.043209876543209874
7777,5,1,249,3,8,5940,False,False,True,False,False,True,True,False,False,0.04191919191919192
5586,5,4,261,6,4,5349,False,False,False,True,False,True,False,True,False,0.04879416713404375
8342,6,4,285,4,10,1422,False,False,False,True,True,False,False,True,False,0.20042194092827004
5637,4,5,206,2,10,4437,False,False,False,False,False,True,False,True,False,0.04642776650890241
1344,4,5,218,3,25,2682,False,False,False,True,True,False,True,False,True,0.08128262490678598
10712,4,3,263,6,10,1345,False,False,False,True,False,True,False,True,True,0.19553903345724907
4694,3,3,249,2,2,5078,False,False,False,True,False,True,True,False,False,0.049035053170539585
489,7,5,192,3,46,1550,False,False,False,False,False,True,True,False,True,0.12387096774193548
9696,6,3,245,4,3,1772,False,False,False,True,False,True,False,True,True,0.13826185101580135
441,3,5,251,2,23,2426,False,False,False,False,False,True,False,False,True,0.10346248969497114
4820,6,5,310,4,1,1105,False,False,False,True,False,True,False,True,True,0.28054298642533937
6922,5,3,252,2,9,1809,True,False,False,False,False,True,False,True,True,0.13930348258706468
5107,6,1,145,3,1,4346,False,False,True,False,False,True,False,True,False,0.033364012885411874
9957,5,2,269,5,10,1113,False,False,False,False,False,True,False,True,False,0.2416891284815813
6888,5,3,243,5,2,1776,False,False,False,True,False,True,True,False,True,0.13682432432432431
781,4,5,252,3,16,2332,False,False,True,False,False,True,True,False,True,0.10806174957118353
10204,5,1,245,5,9,1694,True,False,False,False,False,True,True,False,True,0.1446280991735537
9315,3,1,230,2,4,4387,False,False,False,False,False,False,True,False,False,0.052427627080009115
6287,7,2,264,4,6,1688,False,True,False,False,True,False,False,True,True,0.15639810426540285
9398,6,4,286,4,1,1539,False,False,False,True,False,True,False,True,False,0.18583495776478232
3648,4,2,147,3,5,5174,False,False,False,True,False,True,True,False,False,0.028411287205257055
191,2,5,130,3,16,1092,False,True,False,False,False,True,True,False,True,0.11904761904761904
10850,3,4,168,3,3,5303,False,False,False,True,False,True,False,True,False,0.03168018102960588
9270,3,2,244,3,5,5781,False,False,False,True,False,True,False,False,False,0.04220723058294413
8801,3,3,232,2,8,5544,False,True,False,False,False,True,False,True,False,0.04184704184704185
5415,5,2,247,3,3,4698,False,False,False,False,False,True,False,True,False,0.05257556406981694
6542,6,4,283,4,10,1512,False,False,False,True,False,True,True,False,False,0.18716931216931218
7774,6,1,214,2,5,4708,True,False,False,False,False,True,True,False,True,0.045454545454545456
9701,5,3,256,6,3,1441,False,True,False,False,True,False,False,True,True,0.17765440666204024
2292,5,4,192,3,46,3709,False,False,False,True,False,True,False,True,True,0.051765974656241574
2015,3,4,241,3,50,3074,False,True,False,False,False,True,True,False,False,0.07839947950553025
9970,3,2,198,5,6,5443,True,False,False,False,False,True,False,True,False,0.03637699797905567
6255,6,1,282,4,1,1434,False,False,False,False,False,True,True,False,True,0.19665271966527198
228,4,2,157,3,48,1393,False,False,False,True,False,True,True,False,False,0.11270638908829864
9603,3,4,155,3,9,5718,False,False,False,False,False,False,False,True,True,0.027107380202868136
8598,5,1,226,5,3,1409,False,False,False,True,False,True,False,True,True,0.1603974449964514
1063,4,2,272,4,62,2307,False,False,True,False,False,True,True,False,True,0.11790203727785002
